Église De L Espoir D Edmundston,Edmundston,NB,,
Jeeps 4 Jesus Canada,Moncton,NB,506-872-133,http://www.J4JC.ca
JEMSEG UNITED BAPTIST CHURCH,Jemseg,NB,,
JOHN THE BAPTIST FELLOWSHIP INC,Saint John,NB,,
JUBILEE WORLD OUTREACH INC,Miramichi,NB,,
JUNIPER UNITED PENTECOSTAL CHURCH,Juniper,NB,,
KENNEBECASIS UNITED BAPTIST CHURCH,Rothesay,NB,,
KESWICK RIDGE PASTORAL CHARGE,Keswick Ridge,NB,,
KIERSTEAD MOUNTAIN UNITED BAPTIST CHURCH,Keirstead Mountain,NB,,
KINGS VALLEY WESLEYAN CHURCH,Quispamsis,NB,,
KINGS WAY ASSEMBLY,Quispamsis,NB,506.847.0602,http://www.kingswayassembly.ca/
KINGSLEY UNITED CHURCH,Estey's Bridge,NB,,
KINGSTON PENINSULA FOURSQUARE GOSPEL CHURCH INC,Kingston,NB,,
KINGSTON UNITED BAPTIST CHURCH,Kingston,NB,,
KINNEAR SETTLEMENT UNITED BAPTIST CHURCH,Kinnear Settlement,NB,,
KIRK MCCOLL UNITED CHURCH,St. Stephen,NB,,
KNOWLESVILLE UNITED BAPTIST CHURCH,Knowlesville,NB,,
KNOX PRESBYTERIAN CHURCH,Campbellton,NB,,
KNOX PRESBYTERIAN CHURCH,Kouchibouguac,NB,,
KNOX PRESBYTERIAN CHURCH,Harvey Station,NB,,
KNOX UNITED CHURCH,St. Stephen,NB,,
KNOXFORD PRAYING BAND CHURCH INC,East Centreville,NB,,
LAKE GEORGE UNITED CHURCH,Lake George,NB,,
LAKEBURN PASTORAL CHARGE,Greater Lakeburn,NB,,
LAKEVILLE CORNER UNITED BAPTIST CHURCH,Scotchtown,NB,,
LAKEVILLE GOOD CORNER AND BLOOMFIELD UNITED BAPTIST CHURCH,Good Corner,NB,,
LAKEVILLE UNITED CHURCH,Westmorland County,NB,,
LAMBERT'S COVE UNITED BAPTIST CHURCH,Lambert's Cove,NB,,
LAWRENCE STATION UNITED CHURCH,Lawrence Station,NB,,
LEDGE UNITED CHURCH,Oak Bay,NB,,
LEWISVILLE UNITED BAPTIST CHURCH,Moncton,NB,,
LIMESTONE SIDING PENTECOSTAL CHURCH,Dsl Grand Falls,NB,,
LINCOLN UNITED BAPTIST CHURCH,Lincoln,NB,,
LINDSAY UNITED BAPTIST CHURCH,Lindsay,NB,,
LITTLE RIDGE UNITED CHURCH,St. Stephen,NB,,
LITTLE RIVER (MCKEE'S MILLS) UNITED BAPTIST CHURCH,Mckee's Mills,NB,,
LITTLE SOUTH WEST BAPTIST CHURCH INC,Sillikers,NB,,
LOGGIEVILLE-BLACK RIVER PASTORAL CHARGE,Napan,NB,,
LOWER COVERDALE UNITED BAPTIST CHURCH,Lower Coverdale,NB,,
LOWER COVERDALE UNITED CHURCH,Stoney Creek  E,NB,,
LOWER DERBY UNITED BAPTIST CHURCH,Parker,NB,,
LOWER GOLDEN GROVE UNITED CHURCH,Wells,NB,,
LOWER MILLSTREAM UNITED BAPTIST CHURCH,Lower Millstream,NB,5064334855,
LOWER TURTLE CREEK UNITED BAPTIST CHURCH,Turtle Creek,NB,,
LUDLOW UNITED BAPTIST CHURCH,Ludlow,NB,,
LUTES MOUNTAIN CHURCH OF THE NAZARENE,Lutes Mountain,NB,,
LYTTLETON PENTECOSTAL TABERNACLE,Lyttleton,NB,506.836.1820,http://www.lpchurch.ca/
MACE'S BAY UNITED BAPTIST CHURCH,Dipper Harbour,NB,,
MACKENZIE CORNER UNITED BAPTIST CHURCH,Woodstock,NB,,
MACTAQUAC UNITED BAPTIST CHURCH,Mactaquac,NB,,
MADAWASKA-VICTORIA SEVENTH-DAY ADVENTIST CHURCH,St. Leonard,NB,,
MAIN STREET UNITED BAPTIST CHURCH,Saint John,NB,,
MARANATHA CHRISTIAN ASSEMBLY INC,Wickham,NB,,
MARANTHA CHRISTIAN FELLOWSHIP,Wickham,NB,,
MARANTHA SEVENTH-DAY ADVENTIST CHURCH,Hampton,NB,,
MARITIME CONFERENCE CORPORATION OF THE SEVENTH-DAY ADVENTIST CHURCH INC,Moncton,NB,,
MARITIME CONFERENCE OF THE UNITED CHURCH OF CANADA,Sackville,NB,,
MARNE UNITED BAPTIST CHURCH,Hartin Settlement,NB,,
MARYSVILLE UNITED BAPTIST CHURCH,Fredericton,NB,,
MARYSVILLE-PENNIAC PASTORAL CHARGE,Fredericton,NB,,
MCADAM INDEPENDENT BAPTIST CHURCH INC,Mcadam,NB,,
MCKEE'S MILLS PASTORAL CHARGE,Moncton,NB,,
MCLAUGHLIN DRIVE CHURCH OF THE NAZARENE,Moncton,NB,,
MEDUCTIC UNITED BAPTIST CHURCH,Riceville,NB,,
MIDDLE SACKVILLE BAPTIST CHURCH,Sackville,NB,506-536-2615,
MIDDLE SOUTHAMPTON UNITED BAPTIST CHURCH,Southampton,NB,,
MIDDLESEX UNITED BAPTIST CHURCH,Colpitts Settlement,NB,,
MIDDLETON SEVENTH-DAY ADVENTIST CHURCH,Moncton,NB,,
MIDGIC UNITED BAPTIST CHURCH,Sackville,NB,,
MIDLAND UNITED BAPTIST CHURCH,Norton,NB,,
MILLSTREAM PASTORAL CHARGE,Pearsonville,NB,,
MILLTOWN BAPTIST CHURCH,St. Stephen,NB,,
MILLTOWN UNITED CHURCH PASTORAL CHARGE,Crocker Hill,NB,,
MILLVILLE UNITED BAPTIST CHURCH,Hawkins Corner,NB,,
MIRAMICHI FELLOWSHIP CENTER INC,Blackville,NB,,
MIRAMICHI'S FIRST PENTECOSTAL CHURCH OF HOLTVILLE INC,Bloomfield Ridge York Co,NB,,
MISCOU MISSION FIELD,Miscou,NB,,
MISSION SAINT ANTHONY,Campbellton,NB,,
MISSION ST DOMINIQUE SAVIO,Lavoilette,NB,,
MISSION STE MADELAINE,Bathurst,NB,,
MONCTON CHURCH OF GOD INC,Lakeville West County,NB,,
MONCTON COMMUNITY CHURCH INC.,Riverview,NB,,
MONCTON FAITH TABERNACLE,Moncton,NB,,
Moncton Faith Victory Church,Moncton,NB,(506) 857-8528,http://MonctonVictoryChurch.com/
MONCTON FRENCH SEVENTH-DAY ADVENTIST CHURCH,Dieppe,NB,,
MONCTON SEVENTH DAY ADVENTIST CHURCH,Weldon,NB,,
MOORES MILLS UNITED CHURCH,St. Stephen,NB,,
MOST PURE HEART OF MARY PARISH,Miramichi,NB,,
MOUNT PLEASANT UNITED BAPTIST CHURCH,Mount Pleasant,NB,,
MOUNT ROYAL UNITED CHURCH,Moncton,NB,,
MOUNT ZION ASSOCIATE REFORMED PRESBYTERIAN CHURCH INC,Moncton,NB,,
MOUNTAIN VIEW UNITED CHURCH,Moncton,NB,,
MOUTH OF KESWICK UNITED BAPTIST CHURCH,Keswick Ridge,NB,,
NACKAWIC UNITED BAPTIST CHURCH,Nackawic,NB,,
NACKAWIC WESLEYAN CHURCH,Nackawic,NB,,
NASHWAAKSIS UNITED BAPTIST CHURCH,Fredericton,NB,,
NASHWAAKSIS UNITED CHURCH,Fredericton,NB,,
NAUWIGEWAUK CHRISTIAN CHURCH,Navwigewavk,NB,,
NEREPIS UNITED BAPTIST CHURCH,Grand Bay-Westfield,NB,,
NEW BANDON PASTORAL CHARGE,Salmon Beach,NB,,
NEW BANDON PENTECOSTAL CHURCH,Salmon Beach,NB,,
NEW CANAAN UNITED BAPTIST CHURCH,New Canaan,NB,,
NEW CASTLE CREEK UNITED BAPTIST CHURCH,Newcastle Creek,NB,,
NEW HOPE FOURSQUARE GOSPEL CHURCH,Saint John,NB,,
NEW HORTON UNITED BAPTIST CHURCH,New Horton,NB,,
NEW LIFE UNITED PENTECOSTAL CHURCH,Blackville,NB,,
NEW MARYLAND PASTORAL CHARGE - UNITED CHURCH OF CANADA,New Maryland,NB,,
NEW MARYLAND UNITED BAPTIST CHURCH,Nasonworth,NB,,
NEW MILLS PASTORAL CHARGE,Black Point,NB,,
NEW MINAS SEVENTH-DAY ADVENTIST CHURCH,Moncton,NB,,
NEW TESTAMENT EVANGELISTIC CENTRE INC,Barnesville,NB,,
NEWCASTLE UNITED BAPTIST CHURCH,Miramichi,NB,,
NEWCASTLE UNITED CHURCH,Miramichi,NB,,
NEWLIFE BAPTIST CHURCH,Waasis,NB,,
NEWTOWN-WATERFORD PASTORAL CHARGE,Sussex Corner,NB,,
NIXON UNITED BAPTIST CHURCH,Colpitts Settlement,NB,,
NORTH HEAD UNITED BAPTIST CHURCH,Grand Manan,NB,,
NORTH RIVER FIRST UNITED BAPTIST CHURCH,Wheaton Settlement,NB,,
NORTH ROAD BAPTIST CHURCH,Campobello,NB,,
NORTH SHORE COMMUNITY CHURCH INC,Campbelton,NB,,
North Side Assembly,Saint John,NB,506.652.7729,
NORTON UNITED BAPTIST CHURCH,Norton,NB,,
NU-LIFE PENTECOSTAL CHURCH INC,Tracy,NB,,
OAK BAY UNITED BAPTIST CHURCH,St. Stephen,NB,,
OAK BAY UNITED CHURCH,Oak Bay,NB,,
OAK HILL UNITED CHURCH,St. Stephen,NB,,
OLIVET WESLEYAN CHURCH,Fredericton,NB,,
OROMOCTO PASTORAL CHARGE,Oromocto,NB,,
OROMOCTO UNITED BAPTIST CHURCH,Oromocto,NB,,
ORTONVILLE UNITED BAPTIST CHURCH,Dsl De Grand Sault,NB,,
OUR LADY OF FATIMA PARISH,Fredericton,NB,,http://www.olfatima.ca
OUR LADY OF GRACE PARISH,Bathurst,NB,,
OUR LADY OF MERCY PARISH,Aroostook,NB,,
OUR LADY OF MERCY PARISH/PAROISSE N D DE LA MERCI,Pte-Du-Chene,NB,,
OUR LADY OF PERPETUAL HELP PARISH,Rothesay,NB,,
OUR LADY OF THE VISITATION PARISH,Charlo,NB,,
OUTREACH PENTECOSTAL CHURCH INC,Hatfield Point,NB,,
PARISH OF CAMBRIDGE AND WATERBOROUGH,Youngs Cove,NB,,
PARISH OF CARLETON ST GEORGE'S CHURCH,Saint John,NB,,
PARISH OF CENTRAL KINGS,Hampton,NB,,
PARISH OF DERBY AND BLACKVILLE,Barnerrville,NB,,
PARISH OF GONDOLA POINT,Quispamsis,NB,,
PARISH OF GRAND FALLS,Dsl De Drummond,NB,,
PARISH OF GREENWICH,Public Landing,NB,,
PARISH OF HAMMOND RIVER,Quispamsis,NB,,
PARISH OF HARDWICKE,Bay Du Vin,NB,,
PARISH OF KINGSTON CORPORATION,Clifton Royal,NB,,
PARISH OF MCADAM - THE CHURCH OF ST GEORGE,Mcadam,NB,,
PARISH OF MUSQUASH,Lepreau,NB,,
PARISH OF NEWCASTLE & NELSON,Miramichi,NB,,
PARISH OF PRINCE WILLIAM AND DUMFRIES CUM QUEENSBURY AND SOUTHAMPTON,Harvey York County,NB,,
PARISH OF QUISPAMSIS,Rothesay,NB,,
PARISH OF SHEDIAC (ANGLICAN),Scoudouc,NB,,
PARISH OF ST DAVID AND ST PATRICK,Dufferin,NB,,
PARISH OF ST MARY-CFB GAGETOWN,Oromocto,NB,,
PARISH OF THE NATIVITY OF THE BLESSED VIRGIN MARY,Chatham Head,NB,,
PARISH OF WATERFORD AND ST MARKS,Sussex Corner,NB,,
PARISH OF WESTMORLAND DIOCESE OF FREDERICTON ANGLICAN CHURCH OF CANADA,Port Elgin,NB,,
PARK AVENUE UNITED CHURCH,Quispamsis,NB,,
PARKSIDE BAPTIST CHURCH INC,Moncton,NB,,
PAROISSE DE L'ANNONCIATION,Memramcook,NB,,
PAROISSE DE L'ASSOMPTION,Grand-Sault,NB,,
PAROISSE DE L'IMMACULEE CONCEPTION,Acadieville,NB,,
PAROISSE DE LA VISITATION,Grande-Digue,NB,,
PAROISSE DE LOUIS DE GONZAGUE,Richibouctou,NB,,
PAROISSE DE SAINT BASILE,St. Basile,NB,,
PAROISSE DE SAINT FRANCOIS D'ASSISE,Clair,NB,,
PAROISSE DE SAINT JACQUES,St. Jacques,NB,,
PAROISSE DE SAINT JEAN BAPTISTE,St. Jean-Baptiste,NB,,
PAROISSE DE SAINT JOSEPH,St. Joseph-De-Madawaska,NB,,
PAROISSE DE SAINT LEONARD,St. Leonard,NB,,
PAROISSE DE SAINT NORBERT,Sainte-Marie-De-Kent,NB,,
PAROISSE DE SAINT-ANDRE,St. Andre,NB,,
PAROISSE DE SAINT-ANSELME,Dieppe,NB,,
PAROISSE DE SAINT-LOUIS-DES-FRANCAIS,St. Louis-De-Kent,NB,,
PAROISSE DE SAINT-PAUL,St. Paul,NB,,
PAROISSE DE SAINTE ANNE,Sainte-Anne-De-Madawaska,NB,,
PAROISSE DE ST HILAIRE,St. Hilaire,NB,,
PAROISSE DE ST-GEORGES,Grand Sault,NB,,
PAROISSE DE ST-IGNACE DE LOYOLA,St. Ignace,NB,,
PAROISSE DES SS MARTYRS CANADIENS,Pont-Landry,NB,,
PAROISSE DU CHRIST ROI,Allardville,NB,,
PAROISSE DU CHRIST-ROI,Moncton,NB,,
PAROISSE DU SACRE-COEUR,Haute-Aboujagane,NB,,
PAROISSE DU TRES SAINT SACREMENT,St. Quentin,NB,,
PAROISSE IMMACULEE CONCEPTION,Haut Riviere-Du-Portage,NB,,
PAROISSE IMMACULEE CONCEPTION,Pokemouche,NB,,
PAROISSE L'ASCENSION,Beaverbrook,NB,,
PAROISSE MARIE MEDIATRICE,Le Goulet,NB,,
PAROISSE MARIE REINE,Campbellton,NB,,
PAROISSE NOTRE DAME AUXILIATRICE,Notre-Dame-Des-Erables,NB,,
PAROISSE NOTRE DAME DE FATIMA,St. Arthur,NB,,
PAROISSE NOTRE DAME DE L'ASSOMPTION,Nicolas-Denys,NB,,
PAROISSE NOTRE DAME DE LA SALETTE,Tracadie-Sheila,NB,,
PAROISSE NOTRE DAME DE LOURDES,Atholville,NB,,
PAROISSE NOTRE DAME DE LOURDES,Notre Dame De Lourdes,NB,,
PAROISSE NOTRE DAME DES FLOTS ET ST URBAIN,Lameque,NB,,
PAROISSE NOTRE DAME DES NEIGES,Campbellton,NB,,
PAROISSE NOTRE DAME DES PRODIGES,Kedgwick,NB,,
PAROISSE NOTRE DAME DU ROSAIRE,Bathurst,NB,,
PAROISSE NOTRE DAME DU SACRE COEUR,Val D'amours,NB,,
PAROISSE NOTRE-DAME D'ACADIE,Moncton,NB,,
PAROISSE NOTRE-DAME DE GRACE,Moncton,NB,,
PAROISSE NOTRE-DAME DE LORETTE,Dieppe,NB,,
PAROISSE NOTRE-DAME DU MONT-CARMEL/ OUR LADY OF MOUNT CARMEL,Bathurst,NB,,
PAROISSE NOTRE-DAME DU ROSAIRE CONNORS,Connors,NB,,
PAROISSE NOTRE-DAME DU SACRE COEUR,Notre-Dame,NB,,
PAROISSE NOTRE-DAME-DE-FATIMA,Collette,NB,,
PAROISSE NOTRE-DAME-DE-LA-PAIX,Moncton,NB,,
PAROISSE NOTRE-DAME-DE-LOURDES,Membracook-Est,NB,,
PAROISSE NOTRE-DAME-DES SEPT DOULEURS,Edmundston,NB,,
PAROISSE NOTRE-DAME-DU-CARMEL,Ste-Marie-De-Kent,NB,,
PAROISSE SACRE COEUR,Riviere Verte,NB,,
PAROISSE SAINT BENOIT,Balmoral,NB,,
PAROISSE SAINT FRANCOIS XAVIER,St. Francois,NB,,
PAROISSE SAINT JOSEPH,Pointe-Sapin,NB,,
PAROISSE SAINT LOUIS,Brantville,NB,,
PAROISSE SAINT THEOPHILE,Maisonnette,NB,,
PAROISSE SAINT- GEORGES,Neguac,NB,,
PAROISSE SAINT-ANTOINE,Richiboutou-Village,NB,,
PAROISSE SAINT-CHARLES-BORROMEE,St. Charles,NB,,
PAROISSE SAINT-COEUR-DE-MARIE,Baker Brook,NB,,
PAROISSE SAINT-HENRI DE BARACHOIS,Grand-Barachois,NB,,
PAROISSE SAINT-JACQUES,Scoudouc,NB,,
PAROISSE SAINT-JEAN-BAPTISTE,Bouctouche,NB,,
PAROISSE SAINT-JOSEPH,Shediac,NB,,
PAROISSE SAINT-LOUIS DE FRANCE,Moncton,NB,,
PAROISSE SAINT-PIERRE,Cocagne,NB,,
PAROISSE SAINT-THOMAS,Memramcook,NB,,
PAROISSE SAINTE FAMILLE,Bathurst,NB,,
PAROISSE SAINTE MARIA GORETTI,Lorne,NB,,
PAROISSE SAINTE ROSE DE LIMA,Ste-Rose,NB,,
PAROISSE SAINTE TRINITE,Eel River Crossing,NB,,
PAROISSE SAINTE-ANNE,Baie Sainte Anne,NB,,
PAROISSE SAINTE-ANNE-DE-KENT,Ste-Anne-De-Kent,NB,,
PAROISSE SAINTE-ANNE-DES-PAYS-BAS,Fredericton,NB,,
PAROISSE SAINTE-MARGUERITE BOURGEOYS,St. Leolin,NB,,
PAROISSE SAINTE-THERESE D'AVILA,Cap-Pele,NB,,
PAROISSE SS SIMON ET JUDE,Grande-Anse,NB,,
PAROISSE ST ANTOINE DE PADOUE,Lameque,NB,,
PAROISSE ST ANTOINE DE PADOUE,St.leonard,NB,,
PAROISSE ST AUGUSTIN,Lagaceville,NB,,
PAROISSE ST AUGUSTIN,Paquetville,NB,,
PAROISSE ST BERNARD,Neguac,NB,,
PAROISSE ST CLEMENT PARISH,Port Elgin,NB,,
PAROISSE ST EDOUARD,Sackville,NB,,
PAROISSE ST FRANCOIS XAVIER,Charlo,NB,,
PAROISSE ST GABRIEL,Belledune,NB,,
PAROISSE ST IRENEE,St. Irenee,NB,,
PAROISSE ST ISIDORE,St. Isidore,NB,,
PAROISSE ST JEAN BAPTISTE,Dalhousie,NB,,
PAROISSE ST JEAN BOXCO/ST JOHN BOSCO PARISH,Dalhousie,NB,,
PAROISSE ST JEAN L'EVANGELISTE,Belledune,NB,,
PAROISSE ST JEAN VIANNEY,Eel River Crossing,NB,,
PAROISSE ST JEROME,Shippagan,NB,,
PAROISSE ST JOSEPH,Nash Creek,NB,,
PAROISSE ST JOSEPH ET ST JEAN BAPTISTE,Tracadie-Sheila,NB,,
PAROISSE ST MARTIN,St. Martin-De-Restigouche,NB,,
PAROISSE ST MICHEL,Inkerman,NB,,
PAROISSE ST MICHEL,Drummond,NB,,
PAROISSE ST NAZAIRE,Alcida,NB,,
PAROISSE ST NOM DE JESUS,Beresford,NB,,
PAROISSE ST PAUL,Bas Caraquet,NB,,
PAROISSE ST POLYCARPE,Petit-Rocher,NB,,
PAROISSE ST RAPHAEL,St. Marie-St. Raphael,NB,,
PAROISSE ST SIMON,St. Simon,NB,,
PAROISSE ST THOMAS D'AQUIN,Lac Baker,NB,,
PAROISSE ST TIMOTHEE SHEMOGUE,Cap-Pele,NB,,
PAROISSE ST VINCENT DE PAUL,Pointe-Verte,NB,,
PAROISSE ST-ANTOINE L'ERMITE,St. Antoine-De-Kent,NB,,
PAROISSE ST-FRANCOIS DE SALES,Saint John,NB,,
PAROISSE ST-FRANCOIS-DE-SALES,Rogersville,NB,,
PAROISSE ST-JOACHIM,Bertrand,NB,,
PAROISSE ST-PIE-X,Sainte-Marie-St. Raphael,NB,,
PAROISSE ST-PIERRE-AUX-LIENS,Caraquet,NB,,
PAROISSE ST-TIMOTHEE D'ADAMSVILLE,Adamsville,NB,,
PAROISSE STE THERESE,Robertville,NB,,
PAROISSE STE-CECILE,Lameque,NB,,
PAROISSE STE-THERESE DE L'ENFANT-JESUS,Dieppe,NB,,
PEEL UNITED BAPTIST CHURCH,Peel,NB,,
PEMBROKE UNITED BAPTIST CHURCH,Newburg,NB,,
PENNIAC UNITED BAPTIST CHURCH,Penniac,NB,,
PENTECOSTAL ASSEMBLY,Mcnamee,NB,,
PENTECOSTAL GOSPEL LIGHTHOUSE,Minto,NB,,
PENTECOSTAL LIGHTHOUSE OF CROSS CREEK N.B. INC.,Stanley,NB,,
PENTECOSTAL TABERNACLES (FLORENCEVILLE) INC,Oakland,NB,,
PENTECOSTAL TABERNACLES INC,Oakland,NB,,
PERTH SEVENTH-DAY ADVENTIST CHURCH,Tinker,NB,,
PETITCODIAC MENNONITE CHURCH INC,Petitcodiac,NB,,
PETITCODIAC UNITED BAPTIST CHURCH,Petitcodiac,NB,,
PLASTER ROCK UNITED BAPTIST CHURCH,Plaster Rock,NB,,
POCOLOGAN UNITED BAPTIST CHURCH,Pocologan,NB,,
POINT DU CHENE SUMMER CHURCH,Moncton,NB,,
POMEROY RIDGE UNITED CHURCH,Pomeroy Ridge,NB,,
PORTAGE VALE UNITED BAPTIST CHURCH,Portage Vale,NB,,
PORTLAND UNITED CHURCH,Saint John,NB,,
Portland United Church,Saint John,NB,,
PRAISE & WORSHIP CENTRE INC.,Woodstock,NB,,
PRINCE WILLIAM PASTORAL CHARGE,Southampton,NB,,
PROVIDENCE REFORMED BAPTIST CHURCH,Riverview,NB,,
QUEENSTOWN UNITED BAPTIST CHURCH,Queenstown,NB,,
QUISPAMSIS UNITED CHURCH,Gondola Point,NB,,
RECTOR CHURCH WARDENS AND VESTRY OF THE PARISH OF HILLSBOROUGH-RIVERSIDE,Hillsborough,NB,,
RECTORCHURCH WARDENS AND VESTRY OF THE PARISH OF NEW MARYLAND THE,Nasonworth,NB,,
RED HEAD UNITED CHURCH,Saint John,NB,,
RENEWED HOPE CHRISTIAN FELLOWSHIP,Nash Creek,NB,,
RESTIGOUCHE PASTORAL CHARGE THE,Tide Head,NB,,
RESTIGOUCHE UNITED BAPTIST CHURCH,Tide Head,NB,,
RESTIGOUCHE VALLEY CHURCH,Campbellton,NB,,
Revival House Fellowship,Moncton,NB,5068001841,http://www.revivalhousemoncton.com
Revival House Moncton,Moncton,NB,,http://www.revivalhousemoncton.com
RICHIBUCTO BAPTIST CHURCH,Richibucto,NB,,
RIDGEWAY BAPTIST CHURCH INC,Boiestown,NB,,
RILEY BROOK UNITED BAPTIST CHURCH,Riley Brookk,NB,,
RIVER GLADE UNITED BAPTIST CHURCH,River Glade,NB,,
RIVER VALLEY UNITED PENTECOSTAL CHURCH,Grand Bay-Westfield,NB,,
RIVERSIDE UNITED CHURCH,Dumfries,NB,,
RIVERVIEW UNITED BAPTIST CHURCH,Riverview,NB,,
ROCKLAND DRIVE UNITED BAPTIST CHURCH,Mcadam,NB,,
ROLLING DAM UNITED BAPTIST CHURCH,Rollingdam,NB,,
ROLLING DAM UNITED CHURCH,Waweig,NB,,
ROMAN CATHOLIC BISHOP OF SAINT JOHN,Saintjohn,NB,,
Rothesay Baptist Church,Quispamsis,NB,506-848-6370,http://www.rothesaybaptistchurch.com
ROTHESAY BAPTIST CHURCH INC,Rothesay,NB,,
Rothesay Vineyard Christian Fellowship,Quispamsis,NB,(506) 849-6300,http://www.rothesayvineyard.com
ROWENA PENTECOSTAL CHURCH & CEMETARY INC,Rowena,NB,,
SACKVILLE MAIN STREET UNITED BAPTIST CHURCH,Sackville,NB,,
SACKVILLE PASTORAL CHARGE,Sackville,NB,,
SACRED HEART PARISH,Norton,NB,,
SAINT JAMES UNITED CHURCH,Woodstock,NB,,
SAINT JOHN FOURSQUARE GOSPEL CHURCH,Saint John,NB,,
Saint John Korean Grace Church,Saint John,NB,6478985924,
Saint John Vineyard Christian Fellowship,Saint John,NB,(506) 648-0998,
SAINT LAWRENCE O'TOOLE PARISH/PAROISSE SAINT LAURENT,Moncton,NB,,
SAINT MICHAEL'S CHURCH,Moncton,NB,,
SAINT PETER'S ANGLICAN CHURCH,Wickham,NB,,
SALEM BAPTIST CHURCH INC,Sackville,NB,,
SALEM UNITED BAPTIST CHURCH,Salem,NB,,
SALINA KIRK UNITED CHURCH,Titusville,NB,,
SALISBURY UNITED BAPTIST CHURCH,Salisbury,NB,,
SALISBURY UNITED CHURCH,Steeves Mountain,NB,,
SALMON CREEK UNITED BAPTIST CHURCH,Hardwwod Ridge,NB,,
