ALBERTON PRESBYTERIAN CHURCH,Alberton,PE,,
ALEXANDRA BAPTIST CHURCH,Alexandra,PE,,
ALL SAINTS PARISH,Cardigan,PE,,
ALMA UNITED BAPTIST CHURCH,Alberton,PE,,
APOSTOLIC PENTECOSTAL ASSEMBLIES INC,Alberton,PE,,
APOSTOLIC PENTECOSTAL CHURCH,Alberton,PE,,
APOSTOLIC PENTECOSTAL CHURCH INC OF PRINCE EDWARD ISLAND,Alberton,PE,,
BAY FORTUNE UNITED CHURCH,Souris,PE,,
BEDEQUE NORTH PASTORAL CHARGE,Summerside,PE,,
BEDEQUE PASTORAL CHARGE,Kinkora,PE,,
BEDEQUE UNITED BAPTIST CHURCH,Summerside,PE,,
BELMONT UNITED BAPTIST CHURCH ',Miscouche,PE,,
BIDEFORD PASTORAL CHARGE,Tyne Valley,PE,,
BORDEN UNITED CHURCH,Borden,PE,,
BROOKFIELD PRESBYTERIAN CHURCH,North Wiltshire,PE,,
CALVARY TEMPLE CHARLOTTETOWN INCORPORATED,Charlottetown,PE,902.368.1226,
CANOE COVE PRESBYTERIAN CHURCH,Cornwall,PE,,
CAVENDISH BREADALBANE PASTORAL CHARGE,Hunter River,PE,,
CAVENDISH UNITED BAPTIST CHURCH,Charlottetown,PE,,
CENTRAL CHRISTIAN CHURCH,Charlottetown,PE,902.894.5234,http://www.facebook.com/centralpei
CENTRAL KINGS PASTORAL CHARGE,Montague,PE,,
CENTRAL KINGS UNITED BAPTIST CHURCH,Annandale,PE,,
CHARLOTTETOWN BIBLE CHAPEL,Sherwood,PE,,
CHARLOTTETOWN GOSPEL HALL,Charlottetown,PE,,
CHARLOTTETOWN SEVENTH-DAY ADVENTIST CHURCH,Bonshaw,PE,,
CHARLOTTETOWN UNITED BAPTIST CHURCH,Charlottetown,PE,,
CHRISTIAN BRETHREN ASSEMBLY,Montague,PE,,
CHRISTIAN CHURCH,Summerside,PE,,
CHRISTIAN CHURCH AT BREADALBANE,Breadalbane,PE,,
CHRISTIAN REFORMED CHURCH,Charlottetown,PE,,
CHURCH OF GOD HOUSE OF PRAYER,Charlottetown,PE,,
CHURCH OF GOD WEST DEVON,Ellerslie,PE,,
CHURCH OF THE NAZARENE,Elmsdale,PE,,
CHURCH OF THE NAZARENE,Summerside,PE,,
CHURCHILL PRESBYTERIAN CHURCH,Bonshaw,PE,,
CLYDE RIVER PRESBYTERIAN CHURCH,Cornwall,PE,,
CLYDE RIVER UNITED BAPTIST CHURCH,Cornwall,PE,,
COMMUNITY BAPTIST CHURCH OF THE CHARLOTTETOWN AREA PRINCE EDWARD ISLAND CANADA INC,Charlottetown,PE,,
CORNERSTONE UNITED BAPTIST CHURCH,Cornwall,PE,,
CORNWALL CHRISTIAN CHURCH INC,Cornwall,PE,,
CORNWALL PASTORAL CHARGE,Cornwall,PE,,
CROSS ROADS CHRISTIAN CHURCH,Stratford,PE,,
EAST POINT UNITED BAPTIST CHURCH,Souris,PE,,
EMMANUEL BIBLE CHAPEL INC,Montague,PE,,
F A M E CANADA INC,Charlottetown,PE,,
FAIRVIEW UNITED BAPTIST CHURCH,Hunter River,PE,,
FAITH BIBLE CHURCH INC,Charlottetown,PE,,
Faithworks Centre,Charlottetown,PE,902 566 2257,http://faithisland.org
FIRST CONGREGATIONAL CHRISTIAN CHURCH OF P E I,Breadalbane,PE,,
FREDERICTON CHURCH OF CHRIST,Hunter River,PE,,
FREE CHURCH OF SCOTLAND EASTERN CHARGE,Morell,PE,,
FREE CHURCH OF SCOTLAND-WESTERN PARISH,North Wiltshire,PE,,
FREELAND PRESBYTERIAN CHURCH,Ellerslie,PE,,
FREETOWN PRESBYTERIAN CHURCH,Freetown,PE,,
GEDDIE MEMORIAL PRESBYTERIAN CHURCH,Spring Brook,PE,,
GEORGETOWN BAPTIST CHURCH,Georgetown,PE,,
GLAD TIDINGS TABERNACLE,Murray River,PE,902.962.2200,
GLASGOW ROAD PRESBYTERIAN CHURCH,Winsloe,PE,,
GOOD NEWS BAPTIST CHURCH,Charlottetown,PE,,
GRACE BAPTIST CHURCH,Charlottetown,PE,,
GRACE GOSPEL CHAPEL,Coleman,PE,,
GREENMOUNT CHURCH OF CHRIST,Tignish,PE,,
HARTSVILLE PRESBYTERIAN CHURCH,North Wiltshire,PE,,
HAZELBROOK UNITED BAPTIST CHURCH,Charlottetown,PE,,
HOLY REDEEMER PARISH,Charlottetown,PE,,
HUNTER RIVER PASTORAL CHARGE,Hunter River,PE,,
HUNTER RIVER PRESBYTERIAN CHURCH,Hunder River,PE,,
IMMACULATE CONCEPTION PARISH,St. Louis,PE,,
IMMACULATE CONCEPTION PARISH,O'leary,PE,,
IMMACULATE CONCEPTION PARISH,Richmond,PE,,
ISLAND WESLEYAN CHURCH (HAMPTON) OF PRINCE EDWARD ISLAND,Crapaud,PE,902-658-2588,http://www.iwcpei.ca
KENSINGTON CHURCH OF THE NAZARENE,Kensington,PE,,
KENSINGTON PASTORAL CHARGE,Kensington,PE,,
KENSINGTON PRESBYTERIAN CHURCH,Kensington,PE,,
King's Way Christian Fellowship,Montague,PE,(902) 838-5483,http://kingswaypei.ca
Lighthouse Community Church - West Prince Inc.,O'leary,PE,,http://n/a
LONG CREEK UNITED BAPTIST CHURCH,Cornwall,PE,,
LOT 14 PRESBYTERIAN CHURCH,Tyne Valley,PE,,
MARGATE PASTORAL CHARGE,Margate,PE,,
MARSHFIELD PRESBYTERIAN CHURCH,Charlottetown,PE,,
MERMAID PRESBYTERIAN CHURCH,Charlottetown,PE,,
MILTON-RUSTICO PARISH,Winsloe,PE,,
MONTAGUE PASTORAL CHARGE,Montague,PE,,
Montague Pentecostal Assembly,Montague,PE,902.838.3484,
MONTAGUE PRESBYTERIAN CHURCH,Montague,PE,,
MONTAGUE UNITED BAPTIST CHURCH,Montague,PE,,
MOUNT STEWART-MORELL-ST PETER'S BAY PASTORAL CHARGE,Morell,PE,,
MURRAY HARBOUR CHURCH OF CHRIST,Murray Harbour,PE,,
MURRAY HARBOUR MURRAY RIVER PASTORAL CHARGE,Murray Harbour,PE,,
MURRAY HARBOUR NORTH PRESBYTERIAN CHURCH,Montague,PE,,
MURRAY HARBOUR SOUTH PRESBYTERIAN CHURCH,Murray Harbour South,PE,,
MURRAY HARBOUR UNITED BAPTIST CHURCH,Murray Harbour,PE,,
MURRAY RIVER CHURCH OF CHRIST,Montague,PE,,
MURRAY RIVER UNITED BAPTIST CHURCH,Murray River,PE,,
NEW GLASGOW CHRISTIAN CHURCH,New Glasgow,PE,,
NEW LONDON PARISH,Kensington,PE,,
NINE MILE CREEK PRESBYTERIAN CHURCH,Cornwall,PE,,
NORTH TRYON PRESBYTERIAN CHURCH,Borden,PE,,
O'LEARY CHURCH OF CHRIST INC,O'leary,PE,,
O'LEARY CHURCH OF THE NAZARENE,O'leary,PE,,
O'leary West Cape Pastoral Charge,O'leary,PE,,
OUR LADY OF THE ASSUMPTION PARISH,Stratford,PE,,
PARISH OF ST JOHN'S CHURCH,Summerside,PE,,
PARK ROYAL UNITED CHURCH,Parkdale,PE,,
PAROISSE NOTRE DAME DU MONT CARMEL,Mont Carmel,PE,,
PAROISSE ST-PHILIPPE ET SAINT-JACQUES,Wellington,PE,,
PETER'S ROAD PRESBYTERIAN CHURCH,Montague,PE,,
R C EPISCOPAL CORPORATION,Charlottetown,PE,,
SACRED HEART PARISH,Alberton,PE,,
SAINT JOSEPH'S PARISH,North Wiltshire Pe,PE,,
SALVATION ARMY CHARLOTTETOWN CORPS THE,Charlottetown,PE,,
SALVATION ARMY SUMMERSIDE CORPS THE,Summerside,PE,,
SHERWOOD CHURCH OF CHRIST,Sherwood,PE,,
SHERWOOD CHURCH OF THE NAZARENE,Charlottetown,PE,,
SOURIS-BAY FORTUNE PASTORAL CHARGE,Souris,PE,,
SOUTH LAKE CHRISTIAN CHURCH,Souris,PE,,
SPRING PARK UNITED CHURCH,Charlottetown,PE,,
SPRINGFIELD - O'LEARY UNITED BAPTIST CHURCH,O'leary,PE,,
ST ANDREW'S PARISH,Mt Stewart,PE,,
ST ANDREW'S PRESBYTERIAN CHURCH CARDIGAN,Cardigan,PE,,
ST ANDREW'S UNITED CHURCH,Pownal,PE,,
ST ANNE'S PARISH,Hunter River,PE,,
ST ANNE'S PARISH,New Wiltshire,PE,,
ST ANNE'S PARISH,Richmond,PE,,
ST ANTHONY'S PARISH,O'leary,PE,,
ST AUGUSTINE'S PARISH,Hunter River,PE,,
ST BONAVENTURE'S PARISH,Mt. Stewart,PE,,
ST BRIGID'S PARISH,Richmond,PE,,
ST CHARLES PARISH,Souris,PE,,
ST COLUMBA'S PARISH,Souris,PE,,
ST CUTHBERT'S PARISH,Mount Stewart,PE,,
ST DUNSTAN'S BASILICA PARISH,Charlottetown,PE,,
ST FRANCIS OF ASSISI PARISH,Cornwall,PE,,
ST GEORGE'S PARISH,Cardigan,PE,,
ST JAMES PARISH,Georgetown,PE,,
ST JAMES PRESBYTERIAN CHURCH,Charlottetown,PE,,
ST JAMES UNITED CHURCH,Souris,PE,,
ST JAMES' PARISH,Kensington,PE,,
ST JOACHIM'S PARISH,Vernon,PE,,
ST JOHN THE BAPTIST PARISH,Miscouche,PE,,
ST JOHN'S PRESBYTERIAN CHURCH,Belfast,PE,,
ST JOHN'S PRESBYTERIAN CHURCH,Kensington,PE,,
ST LAWRENCE O'TOOLE PARISH,Morell,PE,,
ST MALACHY'S PARISH,Kinkora,PE,,
ST MARGARET'S PARISH,Souris,PE,,
ST MARK'S PARISH,Bloomfield,PE,,
ST MARKS PRESBYTERIAN CHURCH,Sherwood Postal Outlet,PE,,
ST MARTIN'S PARISH,Cornwall,PE,,
ST MARY'S PARISH,Souris,PE,,
ST MARY'S PARISH,Montague,PE,,
ST MARY'S-HOLY FAMILY PARISH,Kensington,PE,,
ST MICHAEL'S PARISH,Vernon Bridge,PE,,
ST PATRICK'S PARISH,Charlottetown,PE,,
ST PATRICK'S PARISH,Richmond,PE,,
ST PAUL'S ANGLICAN CHURCH,Charlottetown,PE,,
ST PAUL'S PARISH,Summerside,PE,,
ST PAUL'S PARISH,Montague,PE,,
ST PETER'S PARISH,Kinkora,PE,,
ST PETER'S PARISH,St. Peter's Bay,PE,,
ST PIUS X PARISH,Parkdale,PE,,
ST SIMON AND ST JUDE PARISH,Tignish,PE,,
ST THERESA THE LITTLE FLOWER,Morell,PE,,
ST. ALEXIS PARISH,Souris,PE,,
STELLA MARIS PARISH,North Rustico,PE,,
STURGEON UNITED BAPTIST CHURCH,Montague,PE,,
SUMMERSIDE BIBLE CHAPEL,Summerside,PE,,
SUMMERSIDE PRESBYTERIAN CHURCH,Summerside,PE,,
SUNRISE WESLEYAN CHURCH,Charlottetown,PE,(902) 626-3343,http://www.sunriseonline.ca
THE BONSHAW CHURCH,Bonshaw,PE,902 675 2181,
THE PARISH OF PORT HILL,Tyne Valley,PE,,
THE PARISH OF ST JOHN THE EVANGELIST CRAPAUD P E I,Crapaud,PE,,
THE ST-PETER'S AND ST-LUKE'S PARISH OF ALBERTON,Alberton,PE,,
TRINITY UNITED CHURCH,Charlottetown,PE,,
TRINITY UNITED CHURCH,Summerside,PE,,
TRUSTEES OF THE CHRISTIAN CHURCH MONTAGUE,Montague,PE,,
TRYON UNITED BAPTIST CHURCH,Albany,PE,,
TRYON-HAMPTON PASTORAL CHARGE,Crapaud,PE,,
TYNE VALLEY PRESBYTERIAN CHURCH,Tyne Valley,PE,,
UNITED BAPTIST CHURCH OF SUMMERSIDEPRINCE EDWARD ISLAND CANANA,Summerside,PE,,
UNITED PENTECOSTAL CHURCH,Summerside,PE,,
UNITED PENTECOSTAL CHURCH,Alberton,PE,,
UNITED PENTECOSTAL CHURCH,Montague,PE,,
UNITED PENTECOSTAL CHURCH OF CHARLOTTETOWN,Charlottetown,PE,,
UNITED PENTECOSTAL CHURCH OF SOURIS P E I,Souris,PE,,
UPTON GOSPEL CHAPEL,St. Peters Bay,PE,,
WEST POINT PRESBYTERIAN CHURCH,O'leary,PE,,
WILMOT CHURCH OF CHRIST INC,Summerside,PE,,
WINSLOE PASTORAL CHARGE,North Wiltshire Po,PE,,
WOOD ISLAND PRESBYTERIAN CHURCH,Belle River,PE,,
YORK COVEHEAD PASTORAL CHARGE,Charlottetown,PE,,
ZION PRESBYTERIAN CHURCH,Charlottetown,PE,,
